month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-22.807,-25.123,0.07367484,3817.931,3739.694,281.28546,syncoccus
Apr 2024,-22.584,-25.026,0.0990027,3385.8547,3161.1365,335.20874,syncoccus
Apr 2024,-22.41,-25.129,0.15403622,3516.702,3567.8792,541.69946,syncoccus
Apr 2024,-22.231,-25.032,0.32794794,3332.4817,3198.1611,1092.8805,syncoccus
Apr 2024,-22.086,-25.118,0.18886966,2832.6594,2683.9714,535.0034,syncoccus
Apr 2024,-21.938,-25.036,0.28676435,2535.3677,2247.718,727.0531,syncoccus
Apr 2024,-21.737,-25.044,0.20433234,2639.7795,2809.4421,539.39233,syncoccus
Apr 2024,-21.609,-25.048,0.26008537,2860.457,2704.6167,743.963,syncoccus
Apr 2024,-21.49,-25.046,0.14087395,2270.0098,2336.958,319.78525,syncoccus
Apr 2024,-21.131,-25.051,0.29712966,1932.1448,2028.5793,574.09753,syncoccus
Apr 2024,-20.97,-25.058,0.15325235,2072.8247,2208.8787,317.66525,syncoccus
Apr 2024,-20.792,-25.055,0.31693414,2138.4697,1908.555,677.7541,syncoccus
Apr 2024,-20.617,-25.061,0.31849706,2011.6195,1883.1598,640.6949,syncoccus
Apr 2024,-20.433,-25.064,0.3578509,2624.2896,2136.3323,939.10443,syncoccus
Apr 2024,-20.38,-25.059,0.3215917,2102.9917,2091.9233,676.3047,syncoccus
Apr 2024,-20.373,-25.066,0.3215917,2102.9917,2091.9233,676.3047,syncoccus
Apr 2024,-20.152,-25.069,0.38378057,2204.9944,1978.975,846.234,syncoccus
Apr 2024,-19.975,-25.073,0.2722129,2090.0398,1950.479,568.9358,syncoccus
Apr 2024,-19.81,-25.075,0.25513202,2691.8433,2730.862,686.7754,syncoccus
Apr 2024,-19.643,-25.078,0.28776813,2394.5405,2308.508,689.07245,syncoccus
Apr 2024,-19.473,-25.083,0.2015869,2225.3403,2139.7817,448.59946,syncoccus
Apr 2024,-19.341,-25.084,0.21688429,2210.248,2178.85,479.36807,syncoccus
Apr 2024,-19.152,-25.085,0.21032041,2195.5322,2020.1119,461.76526,syncoccus
Apr 2024,-18.951,-25.084,0.19307527,2137.0652,2074.587,412.61444,syncoccus
Apr 2024,-18.798,-25.084,0.1497777,2010.1974,2023.0347,301.08273,syncoccus
Apr 2024,-18.613,-25.085,0.26978362,2273.6099,1890.2014,613.3827,syncoccus
Apr 2024,-18.578,-25.086,0.23078604,2232.5408,1909.4316,515.23926,syncoccus
Apr 2024,-18.573,-25.085,0.23078604,2232.5408,1909.4316,515.23926,syncoccus
Apr 2024,-18.5585,-25.089,0.23078604,2232.5408,1909.4316,515.23926,syncoccus
Apr 2024,-18.553,-25.09,0.23078604,2232.5408,1909.4316,515.23926,syncoccus
Apr 2024,-18.551,-25.09,0.23078604,2232.5408,1909.4316,515.23926,syncoccus
Apr 2024,-18.547,-25.08,0.23078604,2232.5408,1909.4316,515.23926,syncoccus
Apr 2024,-18.544,-25.08,0.23078604,2232.5408,1909.4316,515.23926,syncoccus
Apr 2024,-18.539,-25.092,0.23078604,2232.5408,1909.4316,515.23926,syncoccus
Apr 2024,-18.436,-25.089,0.2223026,2209.6545,2055.2832,491.21194,syncoccus
Apr 2024,-18.339,-25.087,0.23659188,2199.3198,2011.6378,520.3412,syncoccus
Apr 2024,-18.279,-25.091,0.26691905,2285.2542,2406.118,609.97784,syncoccus
Apr 2024,-18.129,-25.086,0.1719799,1988.3535,1928.3512,341.95685,syncoccus
Apr 2024,-17.988,-25.056,0.24704607,2195.1077,2011.9015,542.2927,syncoccus
Apr 2024,-17.955,-25.083,0.24704607,2195.1077,2011.9015,542.2927,syncoccus
Apr 2024,-17.816,-25.078,0.22334665,1972.3875,1916.628,440.52612,syncoccus
Apr 2024,-17.639,-25.072,0.25226957,2055.9001,1997.8237,518.64105,syncoccus
Apr 2024,-17.471,-25.069,0.1911882,1825.5367,1744.1516,349.0211,syncoccus
Apr 2024,-17.322,-25.066,0.12998448,1877.8623,1882.4524,244.09296,syncoccus
Apr 2024,-17.143,-25.06,0.17589067,2051.2002,2041.6019,360.787,syncoccus
Apr 2024,-16.826,-25.052,0.1724931,2173.813,2171.609,374.96774,syncoccus
Apr 2024,-16.655,-25.047,0.25881508,2309.147,2190.0476,597.6421,syncoccus
Apr 2024,-16.502,-25.043,0.28470513,2209.63,2060.4524,629.09296,syncoccus
Apr 2024,-16.36,-25.042,0.22754742,2094.7366,2182.9326,476.65192,syncoccus
Apr 2024,-16.197,-25.031,0.18551917,1875.6387,2030.441,347.96695,syncoccus
Apr 2024,-16.032,-25.024,0.23833199,2042.9371,2074.2114,486.89728,syncoccus
Apr 2024,-15.913,-25.023,0.36944988,1845.3466,1834.159,681.76306,syncoccus
Apr 2024,-15.716,-25.014,0.21206766,2001.9093,1839.3065,424.54022,syncoccus
Apr 2024,-15.564,-25.003,0.22937888,1756.895,1576.5375,402.9946,syncoccus
Apr 2024,-15.422,-25.997,0.31641755,1776.3726,1793.8486,562.07544,syncoccus
Apr 2024,-15.279,-25.003,0.21830858,1921.2286,1958.3291,419.42072,syncoccus
Apr 2024,-15.065,-24.997,0.15383908,1818.7885,1749.6162,279.80075,syncoccus
Apr 2024,-14.878,-24.989,0.23904215,2021.0476,2027.8596,483.11557,syncoccus
Apr 2024,-14.779,-24.986,0.12918244,1806.2777,1830.092,233.33937,syncoccus
Apr 2024,-14.75,-24.989,0.12918244,1806.2777,1830.092,233.33937,syncoccus
Apr 2024,-14.541,-24.984,0.13594246,1951.261,1934.8871,265.25922,syncoccus
Apr 2024,-14.339,-24.979,0.18753524,2244.7869,2242.9585,420.97665,syncoccus
Apr 2024,-14.145,-24.977,0.37679464,2393.193,2013.0498,901.7423,syncoccus
Apr 2024,-13.969,-24.971,0.23798385,2253.6765,2038.4844,536.3386,syncoccus
Apr 2024,-13.783,-24.967,0.24450344,2236.139,2217.1182,546.74365,syncoccus
Apr 2024,-13.603,-24.964,0.2714966,2704.1106,2684.939,734.1568,syncoccus
